Date_wise,Flight_No,Airlines_Name,Departure_City_Code,Departure_City,Departure_Airport,Departure_Date,Departure_time_scheduled,Departure_time_estimated,Departure_terminal,Arrival_City_Code,Arrival_City,Arrival_Airport,Arrival_Date,Arrival_time_scheduled,Arrivial_time_estimated,Arrival_terminal,Flight_Status,Flight_Time_status,Flight_delay_by_time,Flight_time,Flight_distance,Aircraft_equipment_code,Aircraft_equipment_description
04-07-2022,6E 5009,IndiGo,TRZ,Tiruchirappalli,Tiruchirapalli International Airport,04-07-2022,09:15 IST,09:14 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:25 IST,10:34 IST,1,Arrived,On time,,1h 20m,181 mi,AT7,ATR 72
04-07-2022,6E 823,Go First,HKT,Phuket,Phuket International Airport,04-07-2022,08:25 +07,08:12 +07,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:30 IST,10:36 IST,,Arrived,On time,,3h 54m,1441 mi,,
04-07-2022,6E 6799,FlexFlight,HKT,Phuket,Phuket International Airport,04-07-2022,08:25 +07,08:12 +07,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:30 IST,10:36 IST,,Arrived,On time,,3h 54m,1441 mi,32N,Airbus A320neo
04-07-2022,6E 7172,IndiGo,HYD,Hyderabad,Rajiv Gandhi International Airport,04-07-2022,09:30 IST,09:34 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:35 IST,10:47 IST,1,Arrived,On time,,1h 13m,283 mi,32N,Airbus A320neo
04-07-2022,6E 5287,AirAsia India,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,08:10 IST,08:01 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:40 IST,10:39 IST,,Arrived,On time,,2h 38m,1062 mi,32N,Airbus A320neo
04-07-2022,6E 909,IndiGo,VNS,Varanasi,Lal Bahadur Shastri International Airport,04-07-2022,08:25 IST,08:30 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:45 IST,10:55 IST,1,Arrived,On time,,2h 25m,910 mi,32Q,Airbus A321neo
04-07-2022,6E 7203,Go First,AMD,Ahmedabad,Ahmedabad Airport,04-07-2022,08:35 IST,08:29 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:45 IST,10:48 IST,,Arrived,On time,,2h 19m,759 mi,32N,Airbus A320neo
04-07-2022,6E 7245,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,04-07-2022,09:05 IST,09:00 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:45 IST,11:01 IST,,Arrived,Delayed,16m,2h 1m,518 mi,,
04-07-2022,G8 42,Singapore Airlines,BOM,Mumbai,Chhatrapati Shivaji International Airport,04-07-2022,09:05 IST,09:00 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:45 IST,11:01 IST,,Arrived,Delayed,16m,2h 1m,518 mi,32N,Airbus A320neo
04-07-2022,W2 9174,IndiGo,COK,Kochi,Cochin International Airport,04-07-2022,09:40 IST,09:50 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:45 IST,11:08 IST,1,Arrived,Delayed,23m,1h 18m,229 mi,32N,Airbus A320neo
04-07-2022,6E 6066,Vistara,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,08:05 IST,07:59 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:50 IST,10:50 IST,,Arrived,On time,,2h 51m,1062 mi,,
04-07-2022,I5 740,British Airways,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,08:05 IST,07:59 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:50 IST,10:50 IST,,Arrived,On time,,2h 51m,1062 mi,,
04-07-2022,6E 144,Singapore Airlines,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,08:05 IST,07:59 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:50 IST,10:50 IST,,Arrived,On time,,2h 51m,1062 mi,,
04-07-2022,G8 802,IndiGo,RJA,Rajahmundry,Rajahmundry Airport,04-07-2022,08:55 IST,08:34 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:50 IST,10:24 IST,1,Arrived,On time,,1h 50m,385 mi,AT7,ATR 72
04-07-2022,UK 863,IndiGo,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,08:20 IST,08:18 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:00 IST,11:02 IST,1,Arrived,On time,,2h 44m,1062 mi,,
04-07-2022,SQ 4825,Turkish Airlines,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,08:20 IST,08:18 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:00 IST,11:02 IST,1,Arrived,On time,,2h 44m,1062 mi,32Q,Airbus A321neo
04-07-2022,6E 6482,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,04-07-2022,08:40 IST,08:42 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:10 IST,11:14 IST,1,Arrived,On time,,2h 32m,960 mi,320,Airbus A320
04-07-2022,UK 815,Air India,BOM,Mumbai,Chhatrapati Shivaji International Airport,04-07-2022,09:30 IST,09:54 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:10 IST,11:10 IST,,Arrived,On time,,1h 16m,518 mi,32N,Airbus A320neo
04-07-2022,BA 5839,British Airways,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,08:05 IST,07:59 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,10:50 IST,10:50 IST,,Arrived,On time,,2h 51m,1062 mi,,
04-07-2022,SQ 4755,AirAsia India,BBI,Bhubaneswar,Biju Patnaik International Airport,04-07-2022,09:15 IST,09:08 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:20 IST,11:11 IST,,Arrived,On time,,2h 3m,724 mi,320,Airbus A320
04-07-2022,6E 7113,IndiGo,DED,Dehra Dun,Dehra Dun Airport,04-07-2022,08:50 IST,08:44 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:35 IST,11:41 IST,1,Arrived,On time,,2h 57m,1183 mi,32N,Airbus A320neo
04-07-2022,6E 308,IndiGo,BOM,Mumbai,Chhatrapati Shivaji International Airport,04-07-2022,09:55 IST,09:49 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:35 IST,11:36 IST,1,Arrived,On time,,1h 47m,518 mi,32Q,Airbus A321neo
04-07-2022,TK 4717,IndiGo,LKO,Lucknow,Chaudhary Charan Singh International Airport,04-07-2022,09:10 IST,09:08 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:40 IST,11:31 IST,1,Arrived,On time,,2h 23m,959 mi,32Q,Airbus A321neo
04-07-2022,6E 764,Alliance Air,VGA,Vijayawada,Vijayawada Airport,04-07-2022,10:00 IST,11:29 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:40 IST,12:49 IST,,Arrived,Delayed,1h 9m,1h 20m,309 mi,AT7,ATR 72
04-07-2022,AI 639,AirAsia India,IXB,Bagdogra,Bagdogra Airport,04-07-2022,08:40 IST,08:39 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:45 IST,11:26 IST,,Arrived,On time,,2h 47m,1158 mi,320,Airbus A320
04-07-2022,TRJ 622,Vistara,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,09:05 IST,08:59 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:50 IST,11:45 IST,,Arrived,On time,,2h 46m,1062 mi,,
04-07-2022,I5 1565,Singapore Airlines,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,09:05 IST,08:59 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:50 IST,11:45 IST,,Arrived,On time,,2h 46m,1062 mi,32N,Airbus A320neo
04-07-2022,6E 6316,IndiGo,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,09:15 IST,09:14 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:55 IST,11:58 IST,1,Arrived,On time,,2h 44m,1062 mi,,
04-07-2022,6E 6478,Turkish Airlines,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,09:15 IST,09:14 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,11:55 IST,11:58 IST,1,Arrived,On time,,2h 44m,1062 mi,32N,Airbus A320neo
04-07-2022,6E 325,SpiceJet,IXB,Bagdogra,Bagdogra Airport,04-07-2022,09:20 IST,10:05 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:00 IST,13:15 IST,,Arrived,Delayed,1h 15m,3h 10m,1158 mi,7M8,Boeing 737MAX 8 Passenger
04-07-2022,CD 502,IndiGo,RPR,Raipur,Swami Vivekananda Airport,04-07-2022,10:10 IST,10:21 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:05 IST,12:06 IST,1,Arrived,On time,,1h 45m,612 mi,32Q,Airbus A321neo
04-07-2022,I5 1781,AirAsia India,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,04-07-2022,09:30 IST,09:30 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:10 IST,11:53 IST,,Arrived,On time,,2h 23m,960 mi,320,Airbus A320
04-07-2022,SG 3017,IndiGo,BHO,Bhopal,Raja Bhoj Airport,04-07-2022,09:55 IST,10:07 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:10 IST,12:13 IST,1,Arrived,On time,,2h 6m,698 mi,32N,Airbus A320neo
04-07-2022,UK 801,IndiGo,MAA,Chennai,Chennai Airport,04-07-2022,11:20 IST,11:08 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:10 IST,12:04 IST,1,Arrived,On time,,56m,166 mi,32N,Airbus A320neo
04-07-2022,SQ 4761,AirAsia India,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,09:35 IST,09:41 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:25 IST,12:28 IST,,Arrived,On time,,2h 47m,1062 mi,32N,Airbus A320neo
04-07-2022,6E 6827,Air India,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,09:45 IST,10:08 IST,3,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:30 IST,12:30 IST,,Arrived,On time,,2h 22m,1062 mi,32N,Airbus A320neo
04-07-2022,TK 4718,IndiGo,COK,Kochi,Cochin International Airport,04-07-2022,11:30 IST,11:45 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:30 IST,12:52 IST,1,Arrived,Delayed,22m,1h 7m,229 mi,32N,Airbus A320neo
04-07-2022,SG 328,SpiceJet,GWL,Gwalior,Gwalior Airport,04-07-2022,09:30 IST,09:35 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:40 IST,12:55 IST,,Arrived,Delayed,15m,3h 20m,905 mi,DH8,De Havilland (Bombardier) DHC-8 Dash 8
04-07-2022,6E 406,IndiGo,IXB,Bagdogra,Bagdogra Airport,04-07-2022,09:50 IST,09:45 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:40 IST,12:43 IST,1,Arrived,On time,,2h 58m,1158 mi,32A,Airbus A320 (sharklets)
04-07-2022,I5 1426,IndiGo,HBX,Hubli,Hubli Airport,04-07-2022,11:10 IST,11:41 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,12:40 IST,13:02 IST,1,Arrived,Delayed,22m,1h 21m,230 mi,AT7,ATR 72
04-07-2022,CD 502,AirAsia India,VTZ,Vishakhapatnam,Vishakhapatnam Airport,04-07-2022,11:15 IST,11:01 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,13:00 IST,12:33 IST,,Arrived,On time,,1h 32m,482 mi,32N,Airbus A320neo
04-07-2022,SG 328,IndiGo,IXE,Mangalore,Mangalore Airport,04-07-2022,12:00 IST,11:59 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,13:00 IST,13:05 IST,1,Arrived,On time,,1h 6m,190 mi,32N,Airbus A320neo
04-07-2022,6E 406,IndiGo,HYD,Hyderabad,Rajiv Gandhi International Airport,04-07-2022,12:00 IST,12:08 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,13:10 IST,13:18 IST,1,Arrived,On time,,1h 10m,283 mi,32A,Airbus A320 (sharklets)
04-07-2022,I5 1426,IndiGo,BOM,Mumbai,Chhatrapati Shivaji International Airport,04-07-2022,11:50 IST,11:38 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,13:20 IST,13:22 IST,1,Arrived,On time,,1h 44m,518 mi,32Q,Airbus A321neo
04-07-2022,6E 703,IndiGo,CCJ,Kozhikode,Calicut International Airport,04-07-2022,12:30 IST,13:12 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,13:30 IST,14:12 IST,1,Arrived,Delayed,42m,1h,186 mi,32N,Airbus A320neo
04-07-2022,6E 6892,AirAsia India,COK,Kochi,Cochin International Airport,04-07-2022,12:45 IST,12:39 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,13:50 IST,13:44 IST,,Arrived,On time,,1h 5m,229 mi,32A,Airbus A320 (sharklets)
04-07-2022,I5 1529,IndiGo,MAA,Chennai,Chennai Airport,04-07-2022,13:00 IST,13:07 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:00 IST,14:06 IST,1,Arrived,On time,,59m,166 mi,32N,Airbus A320neo
04-07-2022,AI 506,IndiGo,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,11:30 IST,11:34 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:15 IST,14:26 IST,1,Arrived,On time,,2h 52m,1062 mi,,
04-07-2022,6E 6675,Turkish Airlines,DEL,Delhi,Indira Gandhi International Airport,04-07-2022,11:30 IST,11:34 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:15 IST,14:26 IST,1,Arrived,On time,,2h 52m,1062 mi,32Q,Airbus A321neo
04-07-2022,SG 3326,IndiGo,IXM,Madurai,Madurai Airport,04-07-2022,12:55 IST,13:10 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:15 IST,14:44 IST,1,Arrived,Delayed,29m,1h 34m,234 mi,AT7,ATR 72
04-07-2022,6E 445,IndiGo,PAT,Patna,Jay Prakash Narayan International Airport,04-07-2022,11:40 IST,11:59 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:20 IST,14:34 IST,1,Arrived,On time,,2h 35m,982 mi,32N,Airbus A320neo
04-07-2022,6E 7233,IndiGo,JAI,Jaipur,Jaipur Airport,04-07-2022,12:05 IST,11:45 IST,2,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:25 IST,14:20 IST,1,Arrived,On time,,2h 35m,949 mi,32N,Airbus A320neo
04-07-2022,I5 1453,IndiGo,PNQ,Pune,Pune Airport,04-07-2022,13:00 IST,13:13 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:25 IST,14:49 IST,1,Arrived,Delayed,24m,1h 36m,449 mi,32N,Airbus A320neo
04-07-2022,6E 172,SpiceJet,SAG,Shirdi,Shirdi Airport,04-07-2022,12:25 IST,12:14 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:35 IST,14:24 IST,,Arrived,On time,,2h 10m,500 mi,DH4,De Havilland (Bombardier) DHC-8-400 Dash 8Q
04-07-2022,6E 827,IndiGo,TRV,Thiruvananthapuram,Trivandrum International Airport,04-07-2022,13:20 IST,13:29 IST,1,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:35 IST,14:54 IST,1,Arrived,Delayed,19m,1h 25m,331 mi,32Q,Airbus A321neo
04-07-2022,SG 767,IndiGo,IXE,Mangalore,Mangalore Airport,04-07-2022,13:40 IST,13:54 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:35 IST,14:54 IST,1,Arrived,Delayed,19m,1h,190 mi,32Q,Airbus A321neo
04-07-2022,6E 5382,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,04-07-2022,12:05 IST,12:01 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:40 IST,14:38 IST,1,Arrived,On time,,2h 37m,960 mi,32N,Airbus A320neo
04-07-2022,6E 6027,IndiGo,MLE,Male,Velana International Airport,04-07-2022,12:20 +05,12:28 +05,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:40 IST,14:59 IST,1,Arrived,Delayed,19m,2h 1m,685 mi,32N,Airbus A320neo
04-07-2022,SG 564,IndiGo,VGA,Vijayawada,Vijayawada Airport,04-07-2022,12:55 IST,13:55 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:40 IST,15:32 IST,1,Arrived,Delayed,52m,1h 37m,309 mi,AT7,ATR 72
04-07-2022,I5 972,IndiGo,CNN,Kannur,Kannur International Airport,04-07-2022,13:30 IST,13:20 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:45 IST,14:34 IST,1,Arrived,On time,,1h 14m,170 mi,AT7,ATR 72
04-07-2022,6E 6605,SpiceJet,PNY,Puducherry,Puducherry Airport,04-07-2022,13:50 IST,13:40 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,14:50 IST,14:45 IST,,Arrived,On time,,1h 5m,165 mi,DH8,De Havilland (Bombardier) DHC-8 Dash 8
04-07-2022,6E 2188,Go First,PAT,Patna,Jay Prakash Narayan International Airport,04-07-2022,12:20 IST,12:27 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,15:00 IST,15:02 IST,,Arrived,On time,,2h 35m,982 mi,,
04-07-2022,TK 4719,FlexFlight,PAT,Patna,Jay Prakash Narayan International Airport,04-07-2022,12:20 IST,12:27 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,15:00 IST,15:02 IST,,Arrived,On time,,2h 35m,982 mi,32N,Airbus A320neo
04-07-2022,6E 7223,Go First,GOI,Goa,Dabolim Airport,04-07-2022,14:00 IST,14:13 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,15:05 IST,15:22 IST,,Arrived,Delayed,17m,1h 9m,300 mi,32N,Airbus A320neo
04-07-2022,6E 6162,IndiGo,RDP,Andal,Kazi Nazrul Islam Airport,04-07-2022,12:40 IST,13:06 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,15:15 IST,15:29 IST,1,Arrived,On time,,2h 23m,953 mi,32N,Airbus A320neo
04-07-2022,6E 498,AIR INDIA EXPRESS,MCT,Muscat,Muscat International Airport,04-07-2022,10:10 +04,10:26 +04,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,15:20 IST,15:13 IST,,Arrived,On time,,3h 17m,1460 mi,73H,Boeing 737-800 (winglets) Passenger/BBJ2
04-07-2022,6E 629,AirAsia India,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,04-07-2022,12:15 IST,12:37 IST,,BLR,Bengaluru,Kempegowda International Airport,04-07-2022,15:25 IST,15:37 IST,,Arrived,On time,,3h,1267 mi,320,Airbus A320
